 ,image,char,Open Sans,Sansation,Titillium Web,Ubuntu Mono,Alex Brush
2830,silk_117.jpg_0,e,0,1,0,0,0
2831,crater_48.jpg_0,s,0,1,0,0,0
2832,crater_48.jpg_0,c,0,1,0,0,0
2833,crater_48.jpg_0,i,0,1,0,0,0
2834,crater_48.jpg_0,.,0,1,0,0,0
2835,crater_48.jpg_0,m,0,1,0,0,0
2836,crater_48.jpg_0,e,0,1,0,0,0
2837,crater_48.jpg_0,d,0,1,0,0,0
2838,eagle_104.jpg_0,d,0,0,0,1,0
2839,eagle_104.jpg_0,o,0,0,0,1,0
2840,eagle_104.jpg_0,!,0,0,0,1,0
2841,war_31.jpg_0,b,0,0,0,0,1
2842,war_31.jpg_0,e,0,0,0,0,1
2843,war_31.jpg_0,e,0,0,0,0,1
2844,war_31.jpg_0,n,0,0,0,0,1
2845,clouds_54.jpg_0,A,0,0,1,0,0
2846,clouds_54.jpg_0,p,0,0,1,0,0
2847,clouds_54.jpg_0,r,0,0,1,0,0
2848,kathmandu_107.jpg_0,a,0,0,0,0,1
2849,kathmandu_107.jpg_0,n,0,0,0,0,1
2850,kathmandu_107.jpg_0,d,0,0,0,0,1
2851,punting_10.jpg_0,A,0,0,1,0,0
2852,punting_10.jpg_0,p,0,0,1,0,0
2853,punting_10.jpg_0,r,0,0,1,0,0
2854,coffee_108.jpg_0,w,1,0,0,0,0
2855,coffee_108.jpg_0,a,1,0,0,0,0
2856,coffee_108.jpg_0,s,1,0,0,0,0
2857,crater_48.jpg_0,A,0,0,0,1,0
2858,crater_48.jpg_0,C,0,0,0,1,0
2859,crater_48.jpg_0,M,0,0,0,1,0
2860,nile_64.jpg_0,n,0,0,0,1,0
2861,nile_64.jpg_0,i,0,0,0,1,0
2862,nile_64.jpg_0,c,0,0,0,1,0
2863,nile_64.jpg_0,e,0,0,0,1,0
2864,mesh_129.jpg_0,t,1,0,0,0,0
2865,mesh_129.jpg_0,h,1,0,0,0,0
2866,mesh_129.jpg_0,e,1,0,0,0,0
2867,bedroom_60.jpg_0,j,0,0,0,0,1
2868,bedroom_60.jpg_0,u,0,0,0,0,1
2869,bedroom_60.jpg_0,m,0,0,0,0,1
2870,bedroom_60.jpg_0,p,0,0,0,0,1
2871,ant+hill_114.jpg_0,t,0,0,0,1,0
2872,ant+hill_114.jpg_0,h,0,0,0,1,0
2873,ant+hill_114.jpg_0,e,0,0,0,1,0
2874,woollens_121.jpeg_0,T,1,0,0,0,0
2875,woollens_121.jpeg_0,h,1,0,0,0,0
2876,woollens_121.jpeg_0,e,1,0,0,0,0
2877,cambridge_63.jpg_0,t,0,0,0,0,1
2878,cambridge_63.jpg_0,h,0,0,0,0,1
2879,cambridge_63.jpg_0,e,0,0,0,0,1
2880,road_56.jpg_0,u,0,1,0,0,0
2881,road_56.jpg_0,s,0,1,0,0,0
2882,road_56.jpg_0,e,0,1,0,0,0
2883,kite_97.jpg_0,F,0,0,0,0,1
2884,kite_97.jpg_0,r,0,0,0,0,1
2885,kite_97.jpg_0,i,0,0,0,0,1
2886,kite_97.jpg_0,",",0,0,0,0,1
2887,chocolate_145.jpg_0,a,0,0,1,0,0
2888,chocolate_145.jpg_0,n,0,0,1,0,0
2889,chocolate_145.jpg_0,d,0,0,1,0,0
2890,bob+dylan_66.jpg_0,s,0,0,0,1,0
2891,bob+dylan_66.jpg_0,t,0,0,0,1,0
2892,bob+dylan_66.jpg_0,i,0,0,0,1,0
2893,bob+dylan_66.jpg_0,l,0,0,0,1,0
2894,bob+dylan_66.jpg_0,l,0,0,0,1,0
2895,farm_49.jpg_0,e,0,0,0,0,1
2896,farm_49.jpg_0,a,0,0,0,0,1
2897,farm_49.jpg_0,t,0,0,0,0,1
2898,road_22.jpg_0,g,0,0,0,0,1
2899,road_22.jpg_0,a,0,0,0,0,1
2900,road_22.jpg_0,s,0,0,0,0,1
2901,road_22.jpg_0,s,0,0,0,0,1
2902,road_22.jpg_0,e,0,0,0,0,1
2903,road_22.jpg_0,s,0,0,0,0,1
2904,road_22.jpg_0,.,0,0,0,0,1
2905,bob+dylan_80.jpg_0,h,0,0,0,1,0
2906,bob+dylan_80.jpg_0,a,0,0,0,1,0
2907,bob+dylan_80.jpg_0,v,0,0,0,1,0
2908,bob+dylan_80.jpg_0,e,0,0,0,1,0
2909,resort_119.jpg_0,t,0,0,0,0,1
2910,resort_119.jpg_0,h,0,0,0,0,1
2911,resort_119.jpg_0,e,0,0,0,0,1
2912,swan_107.jpg_0,o,0,0,0,0,1
2913,swan_107.jpg_0,v,0,0,0,0,1
2914,swan_107.jpg_0,e,0,0,0,0,1
2915,swan_107.jpg_0,r,0,0,0,0,1
2916,mouth+of+a+river_16.jpg_0,f,0,1,0,0,0
2917,mouth+of+a+river_16.jpg_0,a,0,1,0,0,0
2918,mouth+of+a+river_16.jpg_0,c,0,1,0,0,0
2919,mouth+of+a+river_16.jpg_0,t,0,1,0,0,0
2920,leopard_0.jpg_0,w,0,0,0,1,0
2921,leopard_0.jpg_0,i,0,0,0,1,0
2922,leopard_0.jpg_0,t,0,0,0,1,0
2923,leopard_0.jpg_0,h,0,0,0,1,0
2924,clothes_90.jpg_0,7,1,0,0,0,0
2925,clothes_90.jpg_0,0,1,0,0,0,0
2926,clothes_90.jpg_0,6,1,0,0,0,0
2927,kathak_114.jpg_0,I,0,0,1,0,0
2928,kathak_114.jpg_0,',0,0,1,0,0
2929,kathak_114.jpg_0,m,0,0,1,0,0
2930,warehouse_113.jpg_0,s,0,0,0,0,1
2931,warehouse_113.jpg_0,e,0,0,0,0,1
2932,warehouse_113.jpg_0,n,0,0,0,0,1
2933,warehouse_113.jpg_0,d,0,0,0,0,1
2934,pottery_77.jpg_0,a,0,0,1,0,0
2935,pottery_77.jpg_0,n,0,0,1,0,0
2936,pottery_77.jpg_0,d,0,0,1,0,0
2937,war_64.jpg_0,y,0,0,0,1,0
2938,war_64.jpg_0,o,0,0,0,1,0
2939,war_64.jpg_0,u,0,0,0,1,0
2940,van+gogh_126.jpg_0,N,0,1,0,0,0
2941,van+gogh_126.jpg_0,C,0,1,0,0,0
2942,van+gogh_126.jpg_0,",",0,1,0,0,0
2943,baroque_6.jpg_0,b,0,0,0,1,0
2944,baroque_6.jpg_0,o,0,0,0,1,0
2945,baroque_6.jpg_0,t,0,0,0,1,0
2946,baroque_6.jpg_0,h,0,0,0,1,0
2947,lion_143.jpg_0,t,0,0,0,1,0
2948,lion_143.jpg_0,h,0,0,0,1,0
2949,lion_143.jpg_0,e,0,0,0,1,0
2950,eagle_104.jpg_0,(,0,0,0,0,1
2951,eagle_104.jpg_0,f,0,0,0,0,1
2952,eagle_104.jpg_0,o,0,0,0,0,1
2953,eagle_104.jpg_0,r,0,0,0,0,1
2954,punting_145.jpg_0,t,0,0,0,0,1
2955,punting_145.jpg_0,h,0,0,0,0,1
2956,punting_145.jpg_0,e,0,0,0,0,1
2957,net_128.jpg_0,+,1,0,0,0,0
2958,net_128.jpg_0,6,1,0,0,0,0
2959,net_128.jpg_0,1,1,0,0,0,0
2960,hubble_100.jpg_0,(,0,1,0,0,0
2961,hubble_100.jpg_0,U,0,1,0,0,0
2962,hubble_100.jpg_0,s,0,1,0,0,0
2963,hubble_100.jpg_0,e,0,1,0,0,0
2964,hubble_100.jpg_0,n,0,1,0,0,0
2965,hubble_100.jpg_0,e,0,1,0,0,0
2966,hubble_100.jpg_0,t,0,1,0,0,0
2967,wall_4.jpg_0,o,0,1,0,0,0
2968,wall_4.jpg_0,n,0,1,0,0,0
2969,wall_4.jpg_0,e,0,1,0,0,0
2970,bob+dylan_77.jpg_0,s,0,1,0,0,0
2971,bob+dylan_77.jpg_0,e,0,1,0,0,0
2972,bob+dylan_77.jpg_0,e,0,1,0,0,0
2973,bob+dylan_77.jpg_0,m,0,1,0,0,0
2974,leopard_0.jpg_0,a,0,0,1,0,0
2975,leopard_0.jpg_0,n,0,0,1,0,0
2976,leopard_0.jpg_0,d,0,0,1,0,0
2977,living+room_82.jpg_0,i,0,0,0,0,1
2978,living+room_82.jpg_0,n,0,0,0,0,1
2979,living+room_82.jpg_0,f,0,0,0,0,1
2980,living+room_82.jpg_0,o,0,0,0,0,1
2981,living+room_82.jpg_0,.,0,0,0,0,1
2982,wall_4.jpg_0,T,0,0,0,1,0
2983,wall_4.jpg_0,h,0,0,0,1,0
2984,wall_4.jpg_0,a,0,0,0,1,0
2985,wall_4.jpg_0,n,0,0,0,1,0
2986,wall_4.jpg_0,k,0,0,0,1,0
2987,living+room_147.jpg_0,c,0,1,0,0,0
2988,living+room_147.jpg_0,a,0,1,0,0,0
2989,living+room_147.jpg_0,n,0,1,0,0,0
2990,resort_124.jpg_0,h,0,0,0,0,1
2991,resort_124.jpg_0,a,0,0,0,0,1
2992,resort_124.jpg_0,v,0,0,0,0,1
2993,resort_124.jpg_0,e,0,0,0,0,1
2994,wozniak_142.jpg_0,S,0,1,0,0,0
2995,wozniak_142.jpg_0,u,0,1,0,0,0
2996,wozniak_142.jpg_0,n,0,1,0,0,0
2997,wozniak_142.jpg_0,",",0,1,0,0,0
2998,oxford_130.jpg_0,L,0,1,0,0,0
2999,oxford_130.jpg_0,i,0,1,0,0,0
3000,oxford_130.jpg_0,n,0,1,0,0,0
3001,oxford_130.jpg_0,e,0,1,0,0,0
3002,oxford_130.jpg_0,s,0,1,0,0,0
3003,oxford_130.jpg_0,:,0,1,0,0,0
3004,wall_78.jpg_0,t,1,0,0,0,0
3005,wall_78.jpg_0,h,1,0,0,0,0
3006,wall_78.jpg_0,e,1,0,0,0,0
3007,farmer_38.jpg_0,(,0,0,1,0,0
3008,farmer_38.jpg_0,D,0,0,1,0,0
3009,farmer_38.jpg_0,a,0,0,1,0,0
3010,farmer_38.jpg_0,v,0,0,1,0,0
3011,farmer_38.jpg_0,e,0,0,1,0,0
3012,coffee_29.jpg_0,b,0,0,0,0,1
3013,coffee_29.jpg_0,u,0,0,0,0,1
3014,coffee_29.jpg_0,t,0,0,0,0,1
3015,stage_60.jpg_0,f,1,0,0,0,0
3016,stage_60.jpg_0,o,1,0,0,0,0
3017,stage_60.jpg_0,r,1,0,0,0,0
3018,sandwich_61.jpg_0,>,1,0,0,0,0
3019,sandwich_61.jpg_0,u,1,0,0,0,0
3020,sandwich_61.jpg_0,s,1,0,0,0,0
3021,sandwich_61.jpg_0,e,1,0,0,0,0
3022,sandwich_61.jpg_0,s,1,0,0,0,0
3023,stage_66.jpg_0,R,0,0,0,0,1
3024,stage_66.jpg_0,e,0,0,0,0,1
3025,stage_66.jpg_0,:,0,0,0,0,1
3026,bay+area_64.jpg_0,y,0,0,1,0,0
3027,bay+area_64.jpg_0,o,0,0,1,0,0
3028,bay+area_64.jpg_0,u,0,0,1,0,0
3029,sun_149.jpg_0,m,0,1,0,0,0
3030,sun_149.jpg_0,a,0,1,0,0,0
3031,sun_149.jpg_0,n,0,1,0,0,0
3032,sun_149.jpg_0,y,0,1,0,0,0
3033,texture_124.jpg_0,a,0,1,0,0,0
3034,texture_124.jpg_0,p,0,1,0,0,0
3035,texture_124.jpg_0,p,0,1,0,0,0
3036,texture_124.jpg_0,l,0,1,0,0,0
3037,texture_124.jpg_0,a,0,1,0,0,0
3038,texture_124.jpg_0,u,0,1,0,0,0
3039,texture_124.jpg_0,d,0,1,0,0,0
3040,sun_20.jpg_0,i,1,0,0,0,0
3041,sun_20.jpg_0,t,1,0,0,0,0
3042,sun_20.jpg_0,.,1,0,0,0,0
3043,person_118.jpg_0,B,0,1,0,0,0
3044,person_118.jpg_0,r,0,1,0,0,0
3045,person_118.jpg_0,o,0,1,0,0,0
3046,person_118.jpg_0,w,0,1,0,0,0
3047,person_118.jpg_0,n,0,1,0,0,0
3048,silk_141.jpg_0,a,0,0,0,0,1
3049,silk_141.jpg_0,n,0,0,0,0,1
3050,silk_141.jpg_0,d,0,0,0,0,1
3051,roti_140.jpg_0,h,0,1,0,0,0
3052,roti_140.jpg_0,a,0,1,0,0,0
3053,roti_140.jpg_0,d,0,1,0,0,0
3054,birds_125.jpg_0,t,0,1,0,0,0
3055,birds_125.jpg_0,h,0,1,0,0,0
3056,birds_125.jpg_0,e,0,1,0,0,0
3057,jogging_130.jpg_0,t,0,0,0,1,0
3058,jogging_130.jpg_0,h,0,0,0,1,0
3059,jogging_130.jpg_0,e,0,0,0,1,0
3060,eric+clapton_22.jpg_0,a,0,0,1,0,0
3061,eric+clapton_22.jpg_0,n,0,0,1,0,0
3062,eric+clapton_22.jpg_0,y,0,0,1,0,0
3063,peacock_86.jpg_0,s,0,0,0,1,0
3064,peacock_86.jpg_0,o,0,0,0,1,0
3065,peacock_86.jpg_0,m,0,0,0,1,0
3066,peacock_86.jpg_0,e,0,0,0,1,0
3067,sandwich_98.jpg_0,T,0,0,0,1,0
3068,sandwich_98.jpg_0,h,0,0,0,1,0
3069,sandwich_98.jpg_0,i,0,0,0,1,0
3070,sandwich_98.jpg_0,s,0,0,0,1,0
3071,night_131.jpg_0,w,0,0,0,0,1
3072,night_131.jpg_0,r,0,0,0,0,1
3073,night_131.jpg_0,i,0,0,0,0,1
3074,night_131.jpg_0,t,0,0,0,0,1
3075,night_131.jpg_0,e,0,0,0,0,1
3076,night_131.jpg_0,s,0,0,0,0,1
3077,night_131.jpg_0,:,0,0,0,0,1
3078,delhi_56.jpg_0,L,1,0,0,0,0
3079,delhi_56.jpg_0,i,1,0,0,0,0
3080,delhi_56.jpg_0,n,1,0,0,0,0
3081,delhi_56.jpg_0,e,1,0,0,0,0
3082,delhi_56.jpg_0,s,1,0,0,0,0
3083,delhi_56.jpg_0,:,1,0,0,0,0
3084,van+gogh_28.jpg_0,C,0,1,0,0,0
3085,van+gogh_28.jpg_0,a,0,1,0,0,0
3086,van+gogh_28.jpg_0,r,0,1,0,0,0
3087,van+gogh_28.jpg_0,e,0,1,0,0,0
3088,van+gogh_28.jpg_0,y,0,1,0,0,0
3089,van+gogh_28.jpg_0,),0,1,0,0,0
3090,bay+area_28.jpg_0,s,1,0,0,0,0
3091,bay+area_28.jpg_0,i,1,0,0,0,0
3092,bay+area_28.jpg_0,g,1,0,0,0,0
3093,bay+area_28.jpg_0,n,1,0,0,0,0
3094,bay+area_28.jpg_0,o,1,0,0,0,0
3095,bay+area_28.jpg_0,f,1,0,0,0,0
3096,bay+area_28.jpg_0,f,1,0,0,0,0
3097,traffic_18.jpg_0,o,0,0,1,0,0
3098,traffic_18.jpg_0,w,0,0,1,0,0
3099,traffic_18.jpg_0,n,0,0,1,0,0
3100,mouth+of+a+river_85.jpg_0,1,0,0,0,0,1
3101,mouth+of+a+river_85.jpg_0,4,0,0,0,0,1
3102,mouth+of+a+river_85.jpg_0,3,0,0,0,0,1
3103,wall_124.jpg_0,s,1,0,0,0,0
3104,wall_124.jpg_0,m,1,0,0,0,0
3105,wall_124.jpg_0,o,1,0,0,0,0
3106,wall_124.jpg_0,k,1,0,0,0,0
3107,wall_124.jpg_0,e,1,0,0,0,0
3108,horse_10.jpg_0,S,0,1,0,0,0
3109,horse_10.jpg_0,u,0,1,0,0,0
3110,horse_10.jpg_0,b,0,1,0,0,0
3111,horse_10.jpg_0,m,0,1,0,0,0
3112,horse_10.jpg_0,i,0,1,0,0,0
3113,horse_10.jpg_0,t,0,1,0,0,0
3114,horse_10.jpg_0,t,0,1,0,0,0
3115,horse_10.jpg_0,i,0,1,0,0,0
3116,horse_10.jpg_0,n,0,1,0,0,0
3117,horse_10.jpg_0,g,0,1,0,0,0
3118,horse_10.jpg_0,:,0,1,0,0,0
3119,hubble_147.jpg_0,i,1,0,0,0,0
3120,hubble_147.jpg_0,s,1,0,0,0,0
3121,hubble_147.jpg_0,s,1,0,0,0,0
3122,hubble_147.jpg_0,u,1,0,0,0,0
3123,hubble_147.jpg_0,e,1,0,0,0,0
3124,hubble_147.jpg_0,s,1,0,0,0,0
3125,delhi_40.jpg_0,y,0,0,0,0,1
3126,delhi_40.jpg_0,o,0,0,0,0,1
3127,delhi_40.jpg_0,u,0,0,0,0,1
3128,coffee_29.jpg_0,t,0,0,0,1,0
3129,coffee_29.jpg_0,h,0,0,0,1,0
3130,coffee_29.jpg_0,e,0,0,0,1,0
3131,person_95.jpg_0,(,0,0,0,1,0
3132,person_95.jpg_0,J,0,0,0,1,0
3133,person_95.jpg_0,a,0,0,0,1,0
3134,person_95.jpg_0,k,0,0,0,1,0
3135,person_95.jpg_0,e,0,0,0,1,0
3136,eric+clapton_34.jpg_0,1,0,1,0,0,0
3137,eric+clapton_34.jpg_0,9,0,1,0,0,0
3138,eric+clapton_34.jpg_0,9,0,1,0,0,0
3139,eric+clapton_34.jpg_0,3,0,1,0,0,0
3140,texture_67.jpg_0,1,0,0,1,0,0
3141,texture_67.jpg_0,3,0,0,1,0,0
3142,texture_67.jpg_0,:,0,0,1,0,0
3143,texture_67.jpg_0,3,0,0,1,0,0
3144,texture_67.jpg_0,1,0,0,1,0,0
3145,texture_67.jpg_0,:,0,0,1,0,0
3146,texture_67.jpg_0,5,0,0,1,0,0
3147,texture_67.jpg_0,1,0,0,1,0,0
3148,eric+clapton_28.jpg_0,l,0,0,1,0,0
3149,eric+clapton_28.jpg_0,i,0,0,1,0,0
3150,eric+clapton_28.jpg_0,k,0,0,1,0,0
3151,eric+clapton_28.jpg_0,e,0,0,1,0,0
3152,horse_104.jpg_0,2,1,0,0,0,0
3153,horse_104.jpg_0,7,1,0,0,0,0
3154,horse_104.jpg_0,9,1,0,0,0,0
3155,desert_96.jpg_0,1,0,0,0,1,0
3156,desert_96.jpg_0,7,0,0,0,1,0
3157,desert_96.jpg_0,8,0,0,0,1,0
3158,desert_96.jpg_0,9,0,0,0,1,0
3159,desert_96.jpg_0,.,0,0,0,1,0
3160,ant+hill_74.jpg_0,W,0,0,0,0,1
3161,ant+hill_74.jpg_0,h,0,0,0,0,1
3162,ant+hill_74.jpg_0,a,0,0,0,0,1
3163,ant+hill_74.jpg_0,t,0,0,0,0,1
3164,hill_6.jpg_0,a,0,1,0,0,0
3165,hill_6.jpg_0,n,0,1,0,0,0
3166,hill_6.jpg_0,y,0,1,0,0,0
3167,hill_6.jpg_0,w,0,1,0,0,0
3168,hill_6.jpg_0,a,0,1,0,0,0
3169,hill_6.jpg_0,y,0,1,0,0,0
3170,hill_6.jpg_0,.,0,1,0,0,0
3171,hedge_61.jpg_0,t,1,0,0,0,0
3172,hedge_61.jpg_0,h,1,0,0,0,0
3173,hedge_61.jpg_0,i,1,0,0,0,0
3174,hedge_61.jpg_0,s,1,0,0,0,0
3175,living+room_77.jpg_0,t,0,0,1,0,0
3176,living+room_77.jpg_0,h,0,0,1,0,0
3177,living+room_77.jpg_0,e,0,0,1,0,0
3178,tree+trunk_62.jpg_0,f,1,0,0,0,0
3179,tree+trunk_62.jpg_0,o,1,0,0,0,0
3180,tree+trunk_62.jpg_0,r,1,0,0,0,0
3181,resort_110.jpeg_0,b,0,1,0,0,0
3182,resort_110.jpeg_0,l,0,1,0,0,0
3183,resort_110.jpeg_0,o,0,1,0,0,0
3184,resort_110.jpeg_0,w,0,1,0,0,0
3185,resort_110.jpeg_0,.,0,1,0,0,0
3186,living+room_85.jpeg_0,A,0,1,0,0,0
3187,living+room_85.jpeg_0,p,0,1,0,0,0
3188,living+room_85.jpeg_0,r,0,1,0,0,0
3189,ant+hill_50.jpg_0,e,0,0,0,1,0
3190,ant+hill_50.jpg_0,v,0,0,0,1,0
3191,ant+hill_50.jpg_0,e,0,0,0,1,0
3192,ant+hill_50.jpg_0,n,0,0,0,1,0
3193,wall_39.jpg_0,t,1,0,0,0,0
3194,wall_39.jpg_0,h,1,0,0,0,0
3195,wall_39.jpg_0,i,1,0,0,0,0
3196,wall_39.jpg_0,s,1,0,0,0,0
3197,images_12.jpg_0,w,0,0,0,1,0
3198,images_12.jpg_0,i,0,0,0,1,0
3199,images_12.jpg_0,t,0,0,0,1,0
3200,images_12.jpg_0,h,0,0,0,1,0
3201,stage_72.jpg_0,w,0,0,0,1,0
3202,stage_72.jpg_0,h,0,0,0,1,0
3203,stage_72.jpg_0,o,0,0,0,1,0
3204,rain_91.jpg_0,f,0,1,0,0,0
3205,rain_91.jpg_0,o,0,1,0,0,0
3206,rain_91.jpg_0,r,0,1,0,0,0
3207,koala_10.jpg_0,I,0,1,0,0,0
3208,koala_10.jpg_0,t,0,1,0,0,0
3209,koala_10.jpg_0,',0,1,0,0,0
3210,koala_10.jpg_0,s,0,1,0,0,0
3211,hubble_64.jpg_0,t,0,0,1,0,0
3212,hubble_64.jpg_0,h,0,0,1,0,0
3213,hubble_64.jpg_0,a,0,0,1,0,0
3214,hubble_64.jpg_0,t,0,0,1,0,0
3215,punting_26.jpg_0,a,0,0,0,0,1
3216,punting_26.jpg_0,l,0,0,0,0,1
3217,punting_26.jpg_0,s,0,0,0,0,1
3218,punting_26.jpg_0,o,0,0,0,0,1
3219,silk_143.jpg_0,A,0,0,0,0,1
3220,silk_143.jpg_0,p,0,0,0,0,1
3221,silk_143.jpg_0,r,0,0,0,0,1
3222,park_72.jpg_0,R,0,1,0,0,0
3223,park_72.jpg_0,e,0,1,0,0,0
3224,park_72.jpg_0,:,0,1,0,0,0
3225,eric+clapton_22.jpg_0,i,1,0,0,0,0
3226,eric+clapton_22.jpg_0,s,1,0,0,0,0
3227,eric+clapton_22.jpg_0,",",1,0,0,0,0
3228,tree+trunk_124.jpg_0,t,0,0,0,0,1
3229,tree+trunk_124.jpg_0,h,0,0,0,0,1
3230,tree+trunk_124.jpg_0,e,0,0,0,0,1
3231,cows_1.jpg_0,b,1,0,0,0,0
3232,cows_1.jpg_0,i,1,0,0,0,0
3233,cows_1.jpg_0,g,1,0,0,0,0
3234,cows_1.jpg_0,s,1,0,0,0,0
3235,punting_145.jpg_0,w,0,0,1,0,0
3236,punting_145.jpg_0,i,0,0,1,0,0
3237,punting_145.jpg_0,t,0,0,1,0,0
3238,punting_145.jpg_0,h,0,0,1,0,0
3239,chocolate_90.jpg_0,p,0,0,0,0,1
3240,chocolate_90.jpg_0,a,0,0,0,0,1
3241,chocolate_90.jpg_0,g,0,0,0,0,1
3242,chocolate_90.jpg_0,e,0,0,0,0,1
3243,mesh_14.jpg_0,t,0,0,0,0,1
3244,mesh_14.jpg_0,h,0,0,0,0,1
3245,mesh_14.jpg_0,e,0,0,0,0,1
3246,lobby+hotel_82.jpg_0,Y,0,0,0,1,0
3247,lobby+hotel_82.jpg_0,o,0,0,0,1,0
3248,lobby+hotel_82.jpg_0,u,0,0,0,1,0
3249,desert_105.jpg_0,h,0,1,0,0,0
3250,desert_105.jpg_0,e,0,1,0,0,0
3251,desert_105.jpg_0,l,0,1,0,0,0
3252,desert_105.jpg_0,d,0,1,0,0,0
3253,texture_124.jpg_0,C,0,0,1,0,0
3254,texture_124.jpg_0,a,0,0,1,0,0
3255,texture_124.jpg_0,l,0,0,1,0,0
3256,texture_124.jpg_0,i,0,0,1,0,0
3257,texture_124.jpg_0,f,0,0,1,0,0
3258,texture_124.jpg_0,o,0,0,1,0,0
3259,texture_124.jpg_0,r,0,0,1,0,0
3260,texture_124.jpg_0,n,0,0,1,0,0
3261,texture_124.jpg_0,i,0,0,1,0,0
3262,texture_124.jpg_0,a,0,0,1,0,0
3263,texture_124.jpg_0,?,0,0,1,0,0
3264,richard+feynman_68.jpg_0,R,0,1,0,0,0
3265,richard+feynman_68.jpg_0,e,0,1,0,0,0
3266,richard+feynman_68.jpg_0,:,0,1,0,0,0
3267,delhi_97.jpg_0,Y,0,0,0,0,1
3268,delhi_97.jpg_0,o,0,0,0,0,1
3269,delhi_97.jpg_0,u,0,0,0,0,1
3270,net_5.jpg_0,a,0,0,0,0,1
3271,net_5.jpg_0,l,0,0,0,0,1
3272,net_5.jpg_0,l,0,0,0,0,1
3273,swan_107.jpg_0,t,1,0,0,0,0
3274,swan_107.jpg_0,h,1,0,0,0,0
3275,swan_107.jpg_0,i,1,0,0,0,0
3276,swan_107.jpg_0,n,1,0,0,0,0
3277,swan_107.jpg_0,k,1,0,0,0,0
3278,dog_65.jpg_0,i,1,0,0,0,0
3279,dog_65.jpg_0,t,1,0,0,0,0
3280,dog_65.jpg_0,s,1,0,0,0,0
3281,koala_94.jpg_0,t,0,0,0,0,1
3282,koala_94.jpg_0,h,0,0,0,0,1
3283,koala_94.jpg_0,e,0,0,0,0,1
3284,indian+musicians_57.jpeg_0,E,0,0,1,0,0
3285,indian+musicians_57.jpeg_0,D,0,0,1,0,0
3286,indian+musicians_57.jpeg_0,>,0,0,1,0,0
3287,zoo_106.jpg_0,t,0,0,0,0,1
3288,zoo_106.jpg_0,h,0,0,0,0,1
3289,zoo_106.jpg_0,e,0,0,0,0,1
3290,ant+hill_84.jpg_0,t,0,1,0,0,0
3291,ant+hill_84.jpg_0,h,0,1,0,0,0
3292,ant+hill_84.jpg_0,e,0,1,0,0,0
3293,ant+hill_84.jpg_0,r,0,1,0,0,0
3294,ant+hill_84.jpg_0,e,0,1,0,0,0
3295,baroque_6.jpg_0,t,0,0,1,0,0
3296,baroque_6.jpg_0,h,0,0,1,0,0
3297,baroque_6.jpg_0,e,0,0,1,0,0
3298,baroque_12.jpg_0,o,0,0,0,0,1
3299,baroque_12.jpg_0,n,0,0,0,0,1
3300,baroque_12.jpg_0,e,0,0,0,0,1
3301,planet_139.jpg_0,g,0,0,0,1,0
3302,planet_139.jpg_0,e,0,0,0,1,0
3303,planet_139.jpg_0,t,0,0,0,1,0
3304,tree+trunk_108.jpg_0,w,1,0,0,0,0
3305,tree+trunk_108.jpg_0,h,1,0,0,0,0
3306,tree+trunk_108.jpg_0,a,1,0,0,0,0
3307,tree+trunk_108.jpg_0,t,1,0,0,0,0
3308,indian+musicians_78.jpg_0,U,0,0,1,0,0
3309,indian+musicians_78.jpg_0,S,0,0,1,0,0
3310,indian+musicians_78.jpg_0,A,0,0,1,0,0
3311,berkeley_28.jpeg_0,t,0,0,0,0,1
3312,berkeley_28.jpeg_0,h,0,0,0,0,1
3313,berkeley_28.jpeg_0,e,0,0,0,0,1
3314,traffic_34.jpg_0,v,0,0,0,0,1
3315,traffic_34.jpg_0,e,0,0,0,0,1
3316,traffic_34.jpg_0,r,0,0,0,0,1
3317,traffic_34.jpg_0,y,0,0,0,0,1
3318,farm_67.jpg_0,<,0,0,0,0,1
3319,farm_67.jpg_0,C,0,0,0,0,1
3320,farm_67.jpg_0,6,0,0,0,0,1
3321,farm_67.jpg_0,E,0,0,0,0,1
3322,farm_67.jpg_0,z,0,0,0,0,1
3323,farm_67.jpg_0,H,0,0,0,0,1
3324,farm_67.jpg_0,n,0,0,0,0,1
3325,farm_67.jpg_0,.,0,0,0,0,1
3326,farm_67.jpg_0,J,0,0,0,0,1
3327,farm_67.jpg_0,L,0,0,0,0,1
3328,farm_67.jpg_0,q,0,0,0,0,1
3329,farm_67.jpg_0,@,0,0,0,0,1
3330,farm_67.jpg_0,t,0,0,0,0,1
3331,farm_67.jpg_0,s,0,0,0,0,1
3332,farm_67.jpg_0,o,0,0,0,0,1
3333,farm_67.jpg_0,f,0,0,0,0,1
3334,farm_67.jpg_0,t,0,0,0,0,1
3335,farm_67.jpg_0,.,0,0,0,0,1
3336,farm_67.jpg_0,n,0,0,0,0,1
3337,farm_67.jpg_0,e,0,0,0,0,1
3338,farm_67.jpg_0,t,0,0,0,0,1
3339,farm_67.jpg_0,>,0,0,0,0,1
3340,ballet_112.jpg_0,l,0,0,1,0,0
3341,ballet_112.jpg_0,i,0,0,1,0,0
3342,ballet_112.jpg_0,n,0,0,1,0,0
3343,ballet_112.jpg_0,e,0,0,1,0,0
3344,jogging_130.jpg_0,h,0,1,0,0,0
3345,jogging_130.jpg_0,a,0,1,0,0,0
